"name",code,"parish_id"
"BUYAGA TOWN SHIP B", 7,"BUWANYANGA"
"BUYAGA TOWNSHI D", 5,"BUYAGA CENTRAL"
"BUYAGA TOWNSHIP A", 1,"BUYAGA CENTRAL"
"BUYAGA TOWNSHIP D", 9,"BUYAGA TOWN BOARD"
"BUYAGA TOWNSHIP F", 12,"BUYAGA TOWN BOARD"
"BUYAKA", 6,"BUYAKA"
"BUYAKA A", 9,"BUGWANYI"
"BUYAKA B", 10,"BUGWANYI"
"BUYAKO BEACH", 2,"BUMBA"
"BUYAKO VILLAGE", 3,"BUMBA"
"BUYALA", 12,"KASOZI"
"BUYALA A", 1,"NAMIZI"
"BUYALA B", 2,"NAMIZI"
"BUYALA C", 3,"NAMIZI"
"BUYALA TRADING CENTRE", 4,"NAMIZI"
"BUYALA/NAZIRI", 2,"LUGYO"
"BUYALE ZONE", 7,"KIDAAGO_NABITENDE"
"BUYAMBA", 2,"KYAMUKONDA"
"BUYAMBA T/C", 5,"BUYAMBA"
"BUYAMBI", 1,"NKANDWA"
"BUYAMO", 8,"MUTUFU"
"BUYAMU", 2,"DDWANIRO"
"BUYANA", 2,"LWOMOLO"
"BUYANA/NABUSANKE", 2,"BUKUNDUGULU"
"BUYANDO GATUNDU", 1,"LOLWE WEST"
"BUYANGA", 1,"KASHEKYE"
"BUYANGA A", 3,"BUWOOYA"
"BUYANGA B", 4,"BUWOOYA"
"BUYANGA C", 5,"BUWOOYA"
"BUYANGE", 2,"BUBEKE"
"BUYANGO EAST", 10,"BUSANO"
"BUYANGO WEST", 11,"BUSANO"
"BUYANIRWA", 2,"MAUMU"
"BUYANJA", 3,"BURARU"
"BUYANJA A", 3,"BUYANJA"
"BUYANJA B", 4,"BUYANJA"
"BUYANJA I", 1,"BUYANJA"
"BUYANJA II", 2,"BUYANJA"
"BUYASERE", 13,"KISAWAYI"
"BUYASERE II", 10,"BUWAMBINGWA"
"BUYASUMA", 3,"BUNAMULINGI"
"BUYAYA", 2,"BUBALYA"
"BUYAYA I", 2,"NGAMBA"
"BUYAYA II", 3,"NGAMBA"
"BUYAYA III", 5,"NGAMBA"
"BUYAYU", 5,"MAKANDWA"
"BUYE", 2,"BUYE"
"BUYEBE", 2,"NSAALE"
"BUYEBE A", 5,"BUWUNI TOWN BOARD"
"BUYEBE B", 10,"BUWUNI TOWN BOARD"
"BUYEBEYI", 1,"NAKIJJU"
"BUYEDA A", 2,"KAPUNYASI"
"BUYEDA B", 1,"KACHABALI"
"BUYEERU/BUSALIRWE", 10,"KIYUNGA"
"BUYEGE", 2,"KASANJE"
"BUYEGO", 29,"NAGWENYI"
"BUYEGO A", 1,"SSAMBWE"
"BUYEGO B", 2,"SSAMBWE"
"BUYEGO/BUNANGWE", 9,"BWIIZA"
"BUYEMBA", 2,"KAKUTU"
"BUYEMBA 'A'", 4,"BUYEMBA"
"BUYEMBA 'B'", 5,"BUYEMBA"
"BUYEMBA A", 2,"SUNI"
"BUYEMBA B", 5,"SUNI"
"BUYEMBE", 1,"LUWOKO"
"BUYENDE", 5,"BUWEMBE"
"BUYENDE TRADING CENTRE", 2,"BUYENDE WARD"
"BUYENGA", 1,"NSOZIBIRI"
"BUYENGERE", 10,"BUWANUME"
"BUYENGO", 3,"BUWABUZI"
"BUYENGO A", 3,"BUYENGO"
"BUYENGO B", 4,"BUYENGO"
"BUYENGWE", 5,"BUKHUBALO"
"BUYENJE", 1,"KITEZA"
"BUYERA-GAYAZA", 3,"BUKASA"
"BUYERE", 2,"BUYERE"
"BUYERELO", 6,"NAMBALE"
"BUYERIA", 8,"LYAMA"
"BUYERU A", 13,"WANKOLE"
"BUYERU B", 14,"WANKOLE"
"BUYERYA", 8,"KALAMPETE"
"BUYESELE", 12,"BUWAMBWA"
"BUYESI", 8,"MPONGI"
"BUYI", 11,"BUWERI"
"BUYIGA A", 4,"MUSA"
"BUYIGA B", 5,"MUSA"
"BUYIGANGAINE", 6,"KASOKWE"
"BUYIGI", 3,"BUNYAMA"
"BUYIHERI", 10,"BUSWALE"
"BUYIIKUUZI", 3,"LUSASA/KALUNGI"
"BUYIIRA", 1,"KISWEKA"
"BUYIISA", 2,"BUYIISA"
"BUYIITI", 10,"BUDIDI WARD"
"BUYIIYI", 1,"KYABIGONDO"
"BUYIJJA", 3,"BUYIJJA"
"BUYIKI", 2,"KIKENENE"
"BUYIMA", 10,"BALAWOLI"
"BUYIMA/BUBOGO", 9,"BULUYA"
"BUYIMA/BWEBYA", 25,"NAGAMULI"
"BUYIMBIRA", 11,"NAWANGOMA"
"BUYIMBO", 5,"NAKULYAKU"
"BUYIMINI EAST", 3,"BUSIKHO"
"BUYIMINI WEST", 4,"BUSIKHO"
"BUYINDA", 8,"NABISOIGI"
"BUYINDI", 5,"BULUGUYI"
"BUYINDI/NATETE", 3,"KAYUNGA"
"BUYINGI", 3,"NKENGE"
"BUYINGO", 2,"LYAKIBIRIIZI"
"BUYINJA", 1,"MBUYA I"
"BUYINJAYINJA", 3,"BUTALAGA"
"BUYIRA", 2,"KIKWAYI"
"BUYIRA EAST", 2,"BUKASA WARD"
"BUYIRI", 1,"BWENDERO"
"BUYIRIGO", 2,"KABOSI"
"BUYIRIMA", 6,"BUWOOYA"
"BUYIRIMA A", 1,"BUYIRIMA WARD"
"BUYIRIMA B", 2,"BUYIRIMA WARD"
"BUYITA", 2,"NAMANOGA"
"BUYIWA", 3,"SANGO"
"BUYIYE EAST", 5,"BUSIKHO"
"BUYIYE WEST", 6,"BUSIKHO"
"BUYIZZI ZONE", 6,"NJERU SOUTH WARD"
"BUYOBE", 3,"BUYOBE"
"BUYOBO", 8,"BULOPA"
"BUYOBOYA", 4,"MPUMIRO"
"BUYODI", 3,"LUMINO"
"BUYODI KINANTAMA", 7,"KASOKWE"
"BUYODI-KIRUMBI", 11,"KASOKWE"
"BUYODI/KIBOYO", 8,"KASOKWE"
"BUYOGA", 7,"NABYOTO"
"BUYOGA A", 1,"NGEREKO"
"BUYOGA B", 2,"NGEREKO"
"BUYOGA T.C", 1,"MALEKU"
"BUYOGA VILLAGE", 2,"MALEKU"
"BUYOJWA", 2,"LYAKISANA"
"BUYOKA", 2,"MAUTA"
"BUYOKERO", 9,"NDOLWA"
"BUYOMBA", 4,"KAMULI - SABAWALI"
"BUYOMBO", 6,"BUWOYA"
"BUYOMBOHI", 1,"MUNDINDI"
"BUYONDO", 11,"NSAMBYA CENTRAL"
"BUYONDO 'A'", 1,"NTWETWE CENTRAL WARD"
"BUYONDO 'B'", 2,"NKANDWA"
"BUYONDO 'C'", 3,"NKANDWA"
"BUYONGA", 9,"NAMISAMBYA I"
"BUYONGO", 5,"IZIRU"
"BUYONJO", 6,"NKOMA"
"BUYONZA", 1,"KASAMBYA"
"BUYOOGA", 11,"BUGEYWA"
"BUYOOLA", 5,"BUYOOLA"
"BUYOORO", 3,"KYAMUKONDA"
"BUYORA", 3,"CHIBUMBA"
"BUYORE", 3,"DADIRA"
"BUYOSI", 7,"MAWANGA"
"BUYOVU", 4,"BUFUMIRA"
"BUYUBA", 2,"NDALIKE"
"BUYUBU", 4,"BWANALIRA"
"BUYUGU", 1,"BUYUGU"
"BUYUHA", 6,"BULWENGE"
"BUYUKA", 13,"NAWANTUMBI"
"BUYUKHA", 5,"BUTANGASI"
"BUYUKI", 2,"BUYUKI"
"BUYUMBA", 2,"IYINGO"
"BUYUMBU", 6,"GOLIGOLI"
"BUYUNDO", 1,"NYAKASHURE"
"BUYUNGA", 1,"NAMUSIISI"
"BUYUNGIRIZI", 1,"KIWANGULA"
"BUYUNGWE", 1,"NAKASEETA"
"BUYUNI", 9,"BUWUMBA"
"BUYUNJU", 3,"NAKALANDA"
"BUYUNZE A", 2,"NAKABUGU"
"BUYUNZE B", 3,"NAKABUGU"
"BUYUUKA II", 9,"KIYUNGA"
"BUYUYA", 6,"BUTOTE"
"BUZAAMA", 1,"KIYINDI"
"BUZAAMI", 2,"BUNJAKO"
"BUZAANA", 3,"BUGONZI"
"BUZAAYA", 6,"BUGONYOKA"
"BUZALABULWA", 10,"BULUYA"
"BUZALANGIZO LOWER", 3,"BUNAMAJJE"
"BUZALANGIZO UPPER", 4,"BUZALANGIZO"
"BUZANIRO", 2,"BUHUMURIRO"
"BUZAWULA A", 1,"MANYOGASEKA"
"BUZAWULA B", 2,"MANYOGASEKA"
"BUZAYA", 4,"KYENDABAWALA"
"BUZAYA B", 21,"BUKAMBA"
"BUZEMOLILI", 11,"BULUGANYA"
"BUZEMUNWA A", 3,"BUZEMUNWA"
"BUZEMUNWA B", 1,"BUZEMUNWA"
"BUZENGA I", 1,"BUZENGA"
"BUZENGA II", 2,"BUZENGA"
"BUZEYI", 1,"RUKONGI"
"BUZIBA", 2,"KASHEKYE"
"BUZIBAZZI", 1,"BUZIBAZZI"
"BUZIBIDI", 3,"BUMBA"
"BUZIBWEERA 'A'", 1,"BUZIBWEERA WARD"
"BUZIBWEERA 'B'", 2,"BUZIBWEERA WARD"
"BUZIDOLO I", 4,"BUKUTU"
"BUZIDOLO II", 5,"BUKUTU"
"BUZIGA", 1,"SALAAMA"
"BUZIGA HILL VIEW", 10,"BUZIGA"
"BUZIGAMBOGO", 3,"MBUGA"
"BUZIGE", 7,"NSONO"
"BUZIIKA 'B'", 3,"BUZIIKA (B)"
"BUZIIKA ZONE", 7,"NJERU SOUTH WARD"
"BUZIIKO", 14,"NAWANGO"
"BUZIIMA", 1,"KYEMPITSI"
"BUZIINDE", 2,"GWANDA"
"BUZIKA", 5,"BUTYABULE"
"BUZIMBA", 1,"NAMABEYA"
"BUZIMBYE", 6,"NAMAGANDA"
"BUZIMIRI", 2,"BUKOBA WARD"
"BUZIMWA/KATUUSO", 2,"BULEREJJE"
"BUZINDA", 3,"RWENGAJU"
"BUZINDWA", 4,"KANABULEMU"
"BUZINGA", 1,"NKUNYU"
"BUZINGO", 2,"BUZINGO"
"BUZINGU/SENENE", 2,"MAZIBA WARD"
"BUZIRA", 1,"NSENYI"
"BUZIRANDULU", 3,"NAKANYONYI"
"BUZIRANDUULU", 2,"NAKYENYI"
"BUZIRANGO", 2,"MAKONZI"
"BUZIRANJOVU", 1,"NAMAYIBA"
"BUZIRASAGAMA", 1,"KASWA"
"BUZOBA", 10,"NKAAKWA"
"BUZOOBA", 12,"BUBARE"
"BUZUNGU", 2,"LUWALA"
"BUZZI", 1,"NAMULANDA"
"BUZZIBWERA", 1,"WABUSANA"
"BUZZU", 3,"KIYOOLA"
"BWAALA", 2,"BULO"
"BWAANYA", 8,"KONKOMA WARD"
"BWAATO", 1,"NYABUSHABI"
"BWABA", 1,"KYAMPOGOLA"
"BWABYA", 1,"KIBURARA"
"BWAGE", 1,"KEBULA"
"BWAGONGA I", 5,"BWAGONGA"
"BWAGONGA II", 6,"BWAGONGA"
"BWAGONGA III", 7,"BWAGONGA"
"BWAGONGA T/C", 4,"BWAGONGA"
"BWAGUUSA A", 5,"KYEEYA"
"BWAGUUSA B", 12,"KYEEYA"
"BWAHI", 7,"KYONYO WARD"
"BWAHIKA", 1,"KATEMBE"
"BWAHURRO", 1,"RWAMUKORA"
"BWAKAGGO", 2,"NAMIRINGA"
"BWAKAGO", 3,"KALONGA"
"BWAKAHINDA", 9,"KABWEZA"
"BWAKAMA A", 5,"NAGABITA"
"BWAKAMA B", 6,"NAGABITA"
"BWAKARA", 3,"KANIMI"
"BWAKUYE", 12,"BULUGANYA"
"BWALA", 2,"KATWE"
"BWALIRO", 11,"NALWIRE"
"BWALULA 'A'", 1,"ISEGERO"
"BWALULA 'B'", 2,"ISEGERO"
"BWALYA", 4,"MITANDI"
"BWAMA ISLAND", 1,"BWAMA ISLAND"
"BWAMBALA", 11,"BUSOTA"
"BWAMBARA T .C", 2,"BWAMBARA"
"BWAMBARI", 7,"KAGUNGA"
"BWAMI", 1,"KABALUNGI WARD"
"BWAMI BUWOME/KAYINA", 8,"KIRINDA"
"BWAMIJA", 2,"BWAMIJJA"
"BWAMUHA", 2,"BUROMBE"
"BWAMUKEERA", 1,"NYAKASOZI"
"BWAMULAMIRA", 2,"KITATYA"
"BWAMULAMIRA/BULE B", 2,"BULE"
"BWAMURAMIRA", 2,"KAMMENGO"
"BWAMUSETA", 1,"LUBAALE"
"BWANALIRA", 5,"BWANALIRA"
"BWANDAZA", 9,"KAGORORA"
"BWANDHO/NAMITEGO", 5,"KAKUNYU"
"BWANGA", 1,"NGERIBALYA"
"BWANGA I", 3,"NYAKIGYERA"
"BWANGA II", 4,"NYAKIGYERA"
"BWANGA-KATOSI", 2,"NSANJA"
"BWANGANYONDO", 1,"KYAWAGONYA"
"BWANGIRWA", 19,"KIRANZI"
"BWANGU", 1,"NABISOIGI"
"BWANI", 9,"BUHEHE"
"BWANIHA", 7,"BWANIHA"
"BWANIKA", 13,"BWANIKA"
"BWANIKA I", 1,"KINYAMASEKE"
"BWANIKA II", 2,"KINYAMASEKE"
"BWANJA", 1,"KYABAKADE"
"BWANJOJO", 2,"BUHARA"
"BWANSULE", 2,"MUYIRA"
"BWANSWA", 9,"KIHURUMBA"
"BWANTAAMA", 2,"KYABAHURA"
"BWANTAMA", 9,"KIGUMA"
"BWANYA", 4,"KICWAMBA WARD"
"BWARANDA A", 3,"KIHURA"
"BWARANDA B", 4,"KIHURA"
"BWARO A", 3,"BUBARE"
"BWARO B", 4,"BUBARE"
"BWASA", 2,"KASAANA"
"BWASANDEKU", 1,"BWASANDEKU"
"BWASANKU", 1,"KALULE"
"BWASE", 1,"KAMWANI WARD"
"BWASE A", 4,"KIBIBI"
"BWASE/BUGOBWE", 10,"NAMISAMBYA I"
"BWASE/BUSEETA", 10,"KIYUNGA"
"BWASHA", 1,"RUTENGYE"
"BWASHELE", 6,"BUSULWA"
"BWASIRI", 1,"KASENYI"
"BWASSE", 11,"MAKOKA"
"BWATO", 1,"ISULE"
"BWATOOGO", 1,"CENTRAL WARD"
"BWATSINGE", 2,"KITHOLU"
"BWAYA", 2,"BURAMBA"
"BWAYA/BUKEMBO", 2,"JAGUZI"
"BWAYEGAMBA I", 1,"BWAYEGAMBA"
"BWAYEGAMBA II", 2,"BWAYEGAMBA"
"BWAYEGAMBA TC", 3,"BWAYEGAMBA"
"BWAYISE", 3,"BUSSI/KISABA"
"BWAYU", 3,"BWAYU"
"BWAYUYA", 5,"BULANGE"
"BWAYUYA A", 3,"BWAYUYA"
"BWAYUYA B", 4,"BWAYUYA"
"BWAYUYA C", 7,"BWAYUYA"
"BWAZA", 1,"MALONGWE"
"BWAZIBA", 2,"BWAZIBA"
"BWEBAJJA", 12,"KITENDE"
"BWEBYA", 11,"MBULAMUTI"
"BWEBYA/BULONDO", 11,"KITAYUNJWA"
"BWEEBYA", 11,"NAMISAMBYA II"
"BWEEMA", 3,"BWEEMA"
"BWEERA", 38,"BUTOOLE"
"BWEEZA I", 13,"BWEEZA"
"BWEEZA II", 2,"BWEEZA"
"BWEFULUMAY WEST", 7,"NAMAWOJJOLO"
"BWEFULUMYA EAST", 2,"NAMAWOJJOLO"
"BWEGALIKE", 4,"BUTUNDUZI WARD"
"BWEGIIRE", 1,"KAYINI"
"BWEGIRAGYE", 1,"WARD IV"
"BWEGOMBE/MABAALE", 2,"KANZIIRA"
"BWEGYEME A", 1,"KATUNGA"
"BWEGYEME B", 2,"KATUNGA"
"BWEGYERERE", 1,"NYARUHANGA"
"BWEHARE", 4,"BWANDA"
"BWEHUNDO", 1,"KATOMA"
"BWEKALE", 4,"KICUUCU"
"BWEKINGO", 1,"NYEIBINGO"
"BWEMA A", 1,"NYAKARONGO"
"BWEMA B", 19,"NYAKARONGO"
"BWENANULE", 1,"KAHENDERO"
"BWENDA", 1,"BWENDA"
"BWENDERO", 2,"KIRAGURA"
"BWENGANJANI", 20,"KAMUSONGOLE"
"BWENGE", 10,"MABALE"
"BWENGIRI A", 2,"KARAMA"
"BWENGIRI B", 3,"KARAMA"
"BWENGO", 1,"KATHOLU/KATOJO"
"BWENGURE", 1,"BWENGURE"
"BWENGYERERE", 1,"KAGARA"
"BWENKOMA A", 1,"RUKINDO"
"BWENKOMA B", 2,"RUKINDO"
"BWENSAMBA", 8,"KABALE"
"BWENTAAMA", 1,"NYAMIRIMA"
"BWENTARE", 1,"KIKAGATE TOWN BOARD"
"BWENTEKI", 2,"BWERA"
"BWENYEGE", 1,"KABUSOTTA"
"BWENZI", 1,"BWENZI"
"BWERA", 1,"BWERA"
"BWERA A", 1,"BUKWALI"
"BWERA B", 2,"BUKWALI"
"BWERA C", 5,"BWERA"
"BWERA I", 3,"BWERA"
"BWERA II", 4,"BWERA"
"BWERAMAANA", 1,"NKUNDA"
"BWERAMONDO", 1,"KYERIMA"
"BWERAMPINDI", 2,"KISOGA"
"BWERAMULE CENTRE", 1,"BWERAMURE"
"BWERANYANGE A", 3,"BYERANYANGYE"
"BWERANYANGE B", 1,"BYERANYANGYE"
"BWERANYANGI A", 1,"KIBAARE WARD"
"BWERANYANGI B", 2,"KIBAARE WARD"
"BWEREGERA", 2,"SSANJE/KABANO"
"BWEREME", 1,"MIRAMBI"
"BWERENGA", 2,"BUKUYA"
"BWERENYANGI", 1,"KAMPALA B"
"BWERERO 'A'", 5,"JINJA"
"BWERERO 'B'", 6,"JINJA"
"BWERONDE", 1,"NYABUBARE"
"BWERUGA", 1,"LWAMBA"
"BWESA 'A'", 4,"BWESA"
"BWESA 'B'", 5,"BWESA"
"BWESE", 12,"BUSOTA"
"BWESESE", 13,"RWIBALE WARD"
"BWESIGE", 1,"KIWAWU"
"BWESIRABO", 1,"KAZO WARD"
"BWESUMBU I", 2,"BUNYAMURWA"
"BWESUMBU II", 1,"BWESUMBU"
"BWETAGIRO A", 3,"BWETAGIRO WARD"
"BWETAGIRO B", 1,"BWETAGIRO WARD"
"BWETHE", 1,"KANYATSI"
"BWETYABA", 5,"WALULEETA"
"BWEYA CENTRAL", 3,"BWEYA"
"BWEYALE", 1,"KICUNDA"
"BWEYALE A", 1,"NAMALERE"
"BWEYALE B", 2,"NAMALERE"
"BWEYAZA", 1,"LUGAAGA"
"BWEYENDERE", 1,"KAABOWA"
"BWEYEYO", 1,"BWEYEYO"
"BWEYO", 2,"NYANJA"
"BWEYOGERERE", 3,"KASANJE"
"BWEYOGERERE CENTRAL", 2,"BWEYOGERERE WARD"
"BWEYONGEDDE", 2,"BWEYONGEDDE"
"BWEYONGYEZO", 1,"BUREMBA"
"BWEZA", 2,"BUKARI"
"BWEZA/DDAJJE", 3,"BWENDERO"
"BWEZIGOOLO", 1,"KIZINGA"
"BWIBERE", 5,"NABISWA"
"BWIBERE A", 2,"NASENYI"
"BWIBERE B", 4,"NASENYI"
"BWIBUKA", 12,"NAMISAMBYA II"
"BWIDHABWANGU", 3,"NABITAMBALA"
"BWIGALIRO", 9,"NAIBOWA"
"BWIGARA", 1,"RWAKISHAKIZI"
"BWIGULA", 3,"BWIGULA"
"BWIGULE", 10,"NAIBOWA"
"BWIHA", 2,"BUYAGA"
"BWIHAGAJU", 1,"KICWAMBA"
"BWIIKA", 1,"KYAJURA WARD"
"BWIITA", 2,"KIRYANGA WARD"
"BWIITE", 2,"IVUKULA"
"BWIIZI B", 2,"BIGUTSYO"
"BWIJONGORO", 1,"KIMBUGU"
"BWIKARAGA", 1,"IBAALE"
"BWIKARAGYE A", 1,"KISIITA"
"BWIKARAGYE B", 2,"KISIITA"
"BWIKASA", 11,"BUMASABA"
"BWIKENGA", 9,"MAFUDU"
"BWIKHASA", 10,"BUSHANGI"
"BWIKHONGE", 8,"BUNASHIMOLO"
"BWIKHONGE A", 16,"BUSHIENDE"
"BWIKHONGE B", 3,"BUSHIENDE"
"BWIKHONJE", 11,"BUNASHIMOLO"
"BWIKOMBA", 8,"NANDERE"
"BWIKOMBA I", 3,"MUGITI"
"BWIKOMBA II", 1,"NYANZA"
"BWIKYA", 2,"BWIKYA"
"BWINA I", 1,"KYANGUNDU"
"BWINA II", 2,"KYANGUNDU"
"BWINAMIRA I", 1,"KABANGO"
"BWINAMIRA II", 2,"KABANGO"
"BWINAMIRA III", 3,"KABANGO"
"BWINDI", 15,"NYAMWERU"
"BWINDI T.C", 3,"NYAMWERU"
"BWINGANA", 2,"KALAGALA"
"BWIRANYI", 1,"KATENGA"
"BWIRE", 13,"KABALAGALA"
"BWIRERE", 7,"NASENYI"
"BWIRI", 5,"BWIRI"
"BWIRUKIRO", 2,"KABINGO"
"BWIRUSA", 7,"BUMWANGU WARD"
"BWIRYA", 2,"KANGALABA"
"BWISA", 3,"IGOMANDA"
"BWISABE", 4,"BUBUKANZA"
"BWISANGA", 2,"PANYOLO"
"BWISERA", 14,"IKAALI"
"BWITANKANJA I", 3,"BISOZI"
"BWITANKANJA II", 4,"BISOZI"
"BWITARUME", 2,"KAMPALA"
"BWIWULA", 3,"MAYUGE"
"BWIZI", 15,"BWIZI"
"BWIZI A", 3,"KIJOOHA"
"BWIZIBWERA", 2,"KIBUGUBYA"
"BWIZIBWERA A", 12,"KASONGA"
"BWIZIBWERA B", 13,"KASONGA"
"BWIZIBWERA T/C", 1,"KAKYERERE"
"BWIZIBWERA T/C B", 2,"RWEBISHEKYE"
"BWOBO", 1,"LALIYA"
"BWOBO CENTRE", 1,"ALOKOLUM"
"BWOBO TOCHI", 2,"ALOKOLUM"
"BWOBONAM A", 3,"BWOBONAM"
"BWOBONAM B", 4,"BWOBONAM"
"BWOGEREZA", 4,"NABITULA"
"BWOGERO", 9,"NTUUSI"
"BWOGOMI", 9,"LUTOLO"
"BWOKO", 3,"NABIRUMBA I"
"BWOL", 3,"OLUNG"
"BWOLA", 1,"LAGWEL"
"BWOLE", 2,"BWOLE WARD"
"BWOLEKALAKI", 9,"LAMWO"
"BWOMA", 2,"WESTERN WARD"
"BWOMBERE", 3,"KABINGO"
"BWONAGWENO", 1,"IRIAGA"
"BWONDHA A", 4,"BWONDHA"
"BWONDHA B", 5,"BWONDHA"
"BWONDHA C", 6,"BWONDHA"
"BWONDHA D", 3,"BWONDHA"
"BWONGYERA", 2,"NYAMUNUKA TOWN BOARD"
"BWOOGA", 12,"BUGEYWA"
"BWOOMA", 2,"RYEISHE"
"BWOOMA I", 1,"KYARUSHAKARA"
"BWOOMA II", 2,"KYARUSHAKARA"
"BWOOMA III", 3,"KYARUSHAKARA"
"BWOT ATUM", 1,"PAWOR"
"BWOTANSUMBI", 2,"BULOBA"
"BWOTO", 4,"NABITAKULI"
"BWOTSYA", 4,"KIZIBA"
"BWOYE", 6,"NANSOLOLO"
"BWOZIIRA", 4,"NABIRUMBA I"
"BYABASAMBU", 1,"KYAKANYEMERA"
"BYABASIITA", 1,"RWIGI"
"BYABASITA", 4,"RWENKUBA"
"BYABAZUNGU", 1,"MAKOOLE"
"BYABUKU", 1,"KALAGALA"
"BYAKABANDA", 1,"BYAKABANDA"
"BYAMBAALE", 3,"BBULIRO"
"BYAMUTUNDA", 3,"BULYANKUYEGE"
"BYANA", 3,"KALIIRO"
"BYANAMIRA", 1,"KABARAMA"
"BYANAMIRA I", 1,"BYANAMIRA"
"BYANAMIRA II", 2,"BYANAMIRA"
"BYANGIRI", 3,"KITO"
"BYANTUMO", 6,"BIGULI"
"BYARA", 15,"RWENTONDO WARD"
"BYARUHA I", 5,"KYEIRUMBA"
"BYARUHA II", 6,"KYEIRUMBA"
"BYARUMANYA", 3,"NSHUNGA"
"BYARUSHAMI", 18,"BUGARAMA"
"BYASARA", 1,"NORTH CENTRAL"
"BYASIKU", 3,"KASENENE"
"BYAYALE", 7,"KAGAA"
"BYAZO", 3,"MACUNCU"
"BYEBA", 1,"KYEGEGWA WARD"
"BYEBEGA", 2,"KITAMBA"
"BYEMBOGO", 1,"KAYONZA"
"BYEMBOGO A", 2,"KATOVU"
"BYEMBOGO B", 1,"KATOVU"
"BYENKENDE", 2,"KALUNGI"
"BYENTALE", 1,"KIBIRA"
"BYENYI", 13,"KASHUMBA"
"BYERIMA", 3,"KITAMBA"
"BYERIMA 'A'", 3,"BYERIMA"
"BYERIMA 'B'", 4,"BYERIMA"
"BYERIMA EAST", 2,"BYERIMA"
"BYERIMA WEST", 3,"BYERIMA"
"BYERWA", 15,"KANYEGARAMIRE"
"BYESHEMBE", 2,"BYESHEMBE WARD"
"BYESHEMBE I", 2,"RWENSHURI"
"BYESHEMBE II", 13,"RWENSHURI"
"BYESIKA", 2,"LWENTALE"
"BYEYA", 1,"KIGOYERA"
"BYEZITIIRE", 1,"KIWEEKA"
"BYISINGOMA", 4,"KISHAGAZI"
"BYOKYA", 1,"KAKINGA"
"BYONGE", 1,"KYAKUTEREKERA"
"BYONGO", 3,"BIKONGOZO"
"BYUMA", 2,"NAKATEETE WARD"
"BYUMBA", 2,"BUJENGWE"
"CAAWENG TRADING CENTRE", 1,"ZUMA"
"CABLE", 1,"NAMENGO WARD"
"CACAON", 1,"NAPONGA"
"CAIRO", 2,"OLIBA"
"CALEBEBAKO", 3,"AWIKA"
"CAM ATEK", 19,"ZUMA"
"CAM KWOKI", 13,"AMUKUGUNGU"
"CAM NONO BER IWINYO", 27,"ARAMITA"
"CAMAYI", 4,"ONZORO"
"CAMBADI", 20,"ALIBI"
"CAMCAM", 3,"ALANGO WARD"
"CAMGWENG", 1,"LOLIA"
"CAMGWENG WEST", 14,"LOLIA"
"CAMKWOKI", 12,"ALANGI"
"CAMP SWAHILI", 1,"TE-OBIA"
"CAMPSWAHILI EAST", 3,"CAMPSWAHILI WARD"
"CAMPSWAHILI JUU", 1,"CAMPSWAHILI JUU"
"CAMPSWAHILI NORTH", 1,"CAMPSWAHILI WARD"
"CAMPSWAHILI SOUTH", 2,"CAMPSWAHILI WARD"
"CAMULIKI", 5,"OWINY-AGULE"
"CAMURASA 'A'", 5,"NALUBWOYO"
"CAMURASA 'B'", 6,"NALUBWOYO"
"CAN BER IBEDO MOT", 17,"AJERIJERI"
"CAN BER KI BEDO MOT", 8,"ORET"
"CAN NGA AKWIA", 9,"OTARA"
"CAN OMONA NINO", 17,"OKII"
"CAN PE CIKI", 13,"AKANO"
"CANA", 10,"AFUDA"
"CANA NYAGAYA", 7,"OLAGO"
"CANANYIRA", 2,"NYACARA WARD"
"CANBENO", 4,"LAGILE"
"CANBENO B", 9,"LAGILE"
"CANOLOA", 8,"CHAKWARA"
"CANOMINGA MING", 15,"MYENE"
"CANOMONAININO", 9,"AUMI"
"CAR PARK", 1,"BWERA WARD"
"CARANGA", 2,"IKAFE"
"CARLIFORNIA", 1,"KAWOWO WARD"
"CATHEDRAL", 2,"ALITO CAMP"
"CAWENTE", 7,"AGELEC"
"CECELOGO", 1,"PAMERI"
"CEELE", 2,"CEELE"
"CEELE ''B''", 5,"OGOLAI"
"CEELE ''C''", 6,"OGOLAI"
"CEELE A", 3,"ACHUNA"
"CEFO", 1,"ERIA"
"CEKEDE", 10,"OKAVU"
"CEKURU A", 3,"OMBAVU"
"CEKURU B", 4,"OMBAVU"
"CELECELEA EAST", 1,"CELECELEA WARD"
"CELECELEA WEST", 2,"CELECELEA WARD"
"CELL 1", 1,"PARK WARD"
"CELL 10", 1,"CENTRAL WARD"
"CELL 11", 1,"MITUKULA WARD"
"CELL 12", 2,"CENTRAL WARD"
"CELL 13", 1,"INDUSTRIAL AREA WARD"
"CELL 1A", 1,"KALIIRO WARD"
"CELL 2", 2,"PARK WARD"
"CELL 2B", 2,"KALIIRO WARD"
"CELL 3", 3,"PARK WARD"
"CELL 3C", 1,"KOOKI WARD"
"CELL 4", 2,"MUKO WARD"
"CELL 4D", 2,"KOOKI WARD"
"CELL 5", 1,"MUKO WARD"
"CELL 6", 4,"CENTRAL WARD"
"CELL 7", 5,"CENTRAL WARD"
"CELL 8", 6,"CENTRAL WARD"
"CELL 9", 3,"MUKO WARD"
