"name",code,"subcounty_id"
"KIRONGO WARD", 20,"KYENJOJO TOWN COUNCIL"
"KIROWOOZA", 15,"LYANTONDE"
"KIRU WARD", 3,"ABIM TOWN COUNCIL"
"KIRUGU", 11,"KIRUGU"
"KIRUHURA WARD", 33,"KIRUHURA TOWN COUNCIL"
"KIRULI", 16,"PAKANYI"
"KIRULUMBA WARD", 35,"KIBOGA TOWN COUNCIL"
"KIRUME", 20,"KIGANDO"
"KIRUNGU", 40,"RUKONI EAST"
"KIRWALI", 3,"BUGINYANYA"
"KIRWANYI", 2,"BUTOLOOGO"
"KIRWOKO", 5,"KAPTANYA"
"KIRYABURO", 33,"RUGAAGA"
"KIRYAJOBYO", 25,"GAYAZA"
"KIRYAJOOBYO", 19,"KITUMBI"
"KIRYAMULI", 5,"GOMBE"
"KIRYANGA", 13,"KIRYANGA"
"KIRYANGA WARD", 8,"NYANGAHYA DIVISION"
"KIRYANGOBE", 27,"KITOBA"
"KIRYANJAGI", 54,"KABAMBA"
"KIRYANNONGO", 47,"NSAMBYA"
"KIRYASAAKA", 12,"KIBINGE"
"KIRYOKYA", 4,"KALANGAALO"
"KIRYOLO", 28,"KADERUNA"
"KISAALIZI", 15,"LWAMPANGA"
"KISAANA", 22,"NAMUNGO"
"KISAASA", 5,"KAMUGANGUZI"
"KISAAWA WARD", 18,"KALUNGU TOWN COUNCIL"
"KISABAGWA", 31,"KYABIGAMBIRE"
"KISAGAZI", 23,"LWAMATA"
"KISAGAZI WARD", 8,"BUKOMANSIMBI TOWN COUNCIL"
"KISAIKYE", 20,"NAMASAGALI"
"KISAKA", 2,"BWERA"
"KISALI", 69,"BUGITIMWA"
"KISALUWOKO", 8,"KASAGAMA"
"KISAMBYA", 18,"MPARA"
"KISANGA", 37,"MALIBA"
"KISANGA WARD", 37,"NYAMWAMBA DIVISION"
"KISANGI", 2,"BUFUNJO"
"KISANSA", 31,"NYANKWANZI"
"KISANSALA", 4,"KINGO"
"KISANYA", 20,"KIGWERA"
"KISASI", 3,"BUSEDDE"
"KISAWAYI", 61,"BUMWONI"
"KISEGA", 35,"SEMUTO"
"KISEITAKA", 6,"KAPYANGA"
"KISEKENDE WARD", 5,"MUBENDE TOWN COUNCIL"
"KISEKYE", 68,"NAMISUNI"
"KISENYI", 9,"KALUNGI"
"KISENYI I", 7,"KAMPALA CENTRAL DIVISION"
"KISENYI II", 8,"KAMPALA CENTRAL DIVISION"
"KISENYI III", 9,"KAMPALA CENTRAL DIVISION"
"KISENYI WARD", 22,"HIMA TOWN COUNCIL"
"KISHABYA", 9,"SHUUKU"
"KISHAGAZI", 29,"RUYONZA"
"KISHAMI", 10,"RUHAAMA"
"KISHANJE", 5,"BUFUNDI"
"KISHASHA", 14,"BIHARWE"
"KISHENYI", 9,"KATUNGURU"
"KISHURO", 4,"BIRERE"
"KISIIJA", 31,"BIREMBO"
"KISIIMBA", 4,"NAJJA"
"KISIIRO", 35,"BULANGE"
"KISIITA", 17,"KISIITA"
"KISIITA WARD", 9,"KARUJUBU DIVISION"
"KISIIZI", 28,"NYARUSHANJE"
"KISIMBIRI WARD", 26,"WAKISO TOWN COUNCIL"
"KISIMULA", 3,"KAPEEKA"
"KISINDA", 10,"GADUMIRE"
"KISOGA", 40,"WAKYATO"
"KISOJJO", 13,"KIBINGE"
"KISOJO", 9,"KYEBANDO"
"KISOJO WARD", 14,"NTWETWE TOWN COUNCIL"
"KISOKO", 6,"KISOKO"
"KISOLHOLHO", 14,"KARAMBI"
"KISOMBWA", 26,"KIBALINGA"
"KISOMORO", 12,"KISOMORO"
"KISONGI WARD", 35,"BINYINYI TOWN COUNCIL"
"KISOROZA", 12,"WATTUBA"
"KISOZI", 7,"KISOZI"
"KISOZI/KITEMU", 5,"NSANGI(MUKONO)"
"KISUBA", 43,"KISUBBA"
"KISUBI", 11,"KATABI"
"KISUGU", 7,"MAKINDYE DIVISION"
"KISUJJA (BIWANGA)", 6,"BAGEZZA"
"KISUKUMA", 18,"KIGOROBYA"
"KISUNGU WARD", 34,"KIBUUKU TOWN COUNCIL"
"KISUNKU", 10,"LWANKONI"
"KISUULA", 9,"KASASA"
"KISUUMA", 52,"KALONGO"
"KISUURA", 1,"BWIKARA"
"KISWA", 6,"NAKAWA DIVISION"
"KISWEERA-MAYINDA", 10,"KALONGO"
"KISWEKA", 24,"LWAMATA"
"KISYORO WARD", 1,"KABUYANDA TOWN COUNCIL"
"KITAASA", 3,"BYAKABANDA"
"KITABA", 12,"MATALE"
"KITABO", 2,"KASHONGI"
"KITABONA", 9,"KITABONA"
"KITABU", 10,"KYARUMBA"
"KITAGATA", 20,"KYEIZOBA"
"KITAIHUKA", 25,"NYANKWANZI"
"KITALA", 12,"KATABI"
"KITALE", 27,"NAMUGANGA"
"KITALEESA TOWN BOARD", 3,"HAPUUYO"
"KITAMBA", 13,"KALUNGU"
"KITANABA", 15,"BUWENGE"
"KITANGA", 3,"BUHARA"
"KITANTALO", 33,"TIRINYI"
"KITANY", 50,"BENET"
"KITASHEKWA", 22,"RWEIKINIRO"
"KITATYA", 28,"KITIMBWA"
"KITAWOI", 16,"KITAWOI"
"KITAYITA", 25,"NAMAYUMBA"
"KITAYUNJWA", 12,"KITAYUNJWA"
"KITAZI", 5,"BUIKWE"
"KITEBERE", 55,"NDAIGA"
"KITEETE", 30,"NAMUNGO"
"KITEEZI", 11,"NANGABO"
"KITEGA", 12,"BITSYA"
"KITEGULA", 22,"NKOOKO"
"KITEGWA WARD", 7,"KAGADI TOWN COUNCIL"
"KITEMA", 18,"KYENZIGE"
"KITEME", 3,"BAMUNANIKA"
"KITEMU", 26,"BULERA"
"KITEMUZI", 23,"MABAALE"
"KITENDE", 17,"SSISA"
"KITENDERI", 18,"KAMIRA"
"KITENGEESA", 7,"BUWUNGA"
"KITENY", 11,"LOKOLE"
"KITEREDDE", 3,"KINGO"
"KITEYONGERA", 29,"NGOMA"
"KITEZA", 6,"KAWOLO"
"KITHOBIRA", 21,"KITHOLU"
"KITHOLU", 20,"KITHOLU"
"KITHOMA", 29,"BUHUHIRA"
"KITHUTI", 17,"KARAMBI"
"KITI", 3,"BUKULULA"
"KITIGOMA", 14,"NAJJEMBE"
"KITIMBA", 13,"KALAMBA"
"KITIMBA WARD", 6,"WESTERN DIVISION"
"KITO", 1,"LWENGO"
"KITODHA", 3,"BULESA"
"KITOHWA", 11,"KAHARO"
"KITOIKA WONONI", 12,"KANGINIMA"
"KITOJO", 4,"KAKANJU"
"KITOMA", 24,"BUHANDA"
"KITONDO", 11,"IHUNGA"
"KITONGO", 14,"KASSANDA"
"KITONGOLE", 32,"KISOJO"
"KITONGORE", 21,"KANONI"
"KITONYA", 4,"BUHANIKA"
"KITONZI", 19,"MAHYORO"
"KITONZI WARD", 29,"KAMWENGE TOWN COUNCIL"
"KITOOMA", 18,"RUBAYA"
"KITOORO", 56,"KIRYANGA"
"KITOORO WARD", 4,"KYAZANGA TOWN COUNCIL"
"KITOROGYA", 8,"BUHANIKA"
"KITOSI", 11,"KYAMULIBWA"
"KITOVU", 5,"KASAWO"
"KITSAWA", 49,"BUWALI"
"KITSUTSU", 22,"MUNKUNYU"
"KITSWAMBA", 8,"KITSWAMBA"
"KITTO", 4,"KITTO"
"KITUKIRO", 5,"BUGAYA"
"KITULE", 12,"HAKIBALE"
"KITUMBA", 11,"KITUMBA"
"KITUMBI", 25,"KITUMBI"
"KITUNA", 2,"AKWORO"
"KITUNGA", 16,"KASHAMBYA"
"KITUNGURU", 29,"RUGANDO"
"KITURA", 30,"KITURA"
"KITUTI", 7,"BUSETA"
"KITUTUMA", 23,"NKOOKO"
"KITUULA", 28,"NAMUGANGA"
"KITUULE", 12,"BUTOLOOGO"
"KITUUMA", 16,"MUGARAMA"
"KITWALA", 37,"KITABONA"
"KITWARA", 6,"KIRYANDONGO"
"KITWE", 31,"KYABUGIMBI"
"KITWE TOWN BOARD", 42,"RUKONI WEST"
"KITYERERA", 2,"KITYERERA"
"KIVUJE", 28,"PANYIMUR"
"KIVUMU", 5,"KITTO"
"KIVUVVU", 25,"MAANYI"
"KIWAFU", 19,"KIMENYEDDE"
"KIWAGUZI", 22,"MULAGI"
"KIWAMBYA", 11,"KALONGO"
"KIWANGALA", 9,"KISEKKA"
"KIWANGULA", 2,"BUSAANA"
"KIWANYI", 19,"NAWANDALA"
"KIWATA", 62,"BUGOBERO"
"KIWATULE (KIWANDE)", 7,"NAKAWA DIVISION"
"KIWAWU", 17,"MALANGALA"
"KIWEEKA", 26,"LWAMAGGWA"
"KIWEMBI", 38,"LWAMPANGA"
"KIWENDA", 16,"KYAMBOGO/BUSUKUMA"
"KIWOGOZI WARD", 18,"LUWEERO TOWN COUNCIL"
"KIWOKO EAST WARD", 56,"KIWOKO TOWN COUNCIL"
"KIWOKO SOUTH WARD", 57,"KIWOKO TOWN COUNCIL"
"KIWOKO WARD", 58,"KIWOKO TOWN COUNCIL"
"KIWOKO WEST WARD", 59,"KIWOKO TOWN COUNCIL"
"KIWONGOIRE", 26,"WABINYONYI"
"KIWUMULO WARD", 25,"MATEETE TOWN COUNCIL"
"KIYAGA", 4,"BUMBAIRE"
"KIYAGAARA", 8,"KAHUNGE"
"KIYANDA", 20,"NYIMBWA"
"KIYANGA", 2,"KIYANGA"
"KIYANJA", 27,"ENGAJU"
"KIYEBE", 21,"RUHIJA"
"KIYINDA", 4,"KALIIRO"
"KIYINDI", 6,"NAJJA"
"KIYITA", 46,"NABINGOOLA"
"KIYOGANYI", 6,"KALANGAALO"
"KIYOMBYA", 3,"BUHEESI"
"KIYONGA", 41,"KIGANDO"
"KIYOOLA", 6,"NAKISUNGA"
"KIYOORA", 29,"NYAKYERA"
"KIYOVU", 32,"LWANDA"
"KIYUNGA", 8,"KISOZI"
"KIYUNI", 24,"GAYAZA"
"KIZAARA", 44,"NTUNGAMO"
"KIZIBA", 3,"KAGANGO"
"KIZIBAWO", 5,"BUKUYA"
"KIZIBIRA", 26,"KIRUMBA"
"KIZIGO", 15,"NAJJEMBE"
"KIZIIBA", 25,"NYAKYERA"
"KIZIIKA", 39,"KITUMBI"
"KIZINDA", 15,"NYABUBARE"
"KIZINGA", 18,"KIBIGA"
"KKONKO", 12,"WAKISI"
"KOBA", 29,"SSI"
"KOBAALE", 28,"MALERA"
"KOBIL", 14,"KAWOWO"
"KOBUIN", 44,"AKISIM"
"KOBULIN", 31,"NYAKWAE"
"KOBWIN", 44,"KOBWIN"
"KOCH", 16,"LABONGO-AMIDA"
"KOCHEKA", 6,"BUKEDEA"
"KOCHI", 24,"KOCHI"
"KOCOCWA", 42,"KOBWIN"
"KOCUS", 49,"KOLIR"
"KODIATA", 52,"KOLIR"
"KODIKE", 14,"KOBWIN"
"KODIRI", 12,"KACHOMO"
"KODOKOTO", 26,"MUKONGORO"
"KODONYO", 21,"TAPAC"
"KODUKULU", 41,"ONGINO"
"KOENA", 17,"KIDONGOLE"
"KOGIL", 11,"KANYUM"
"KOILE", 67,"KOBWIN"
"KOITANGIRO", 19,"MELLA"
"KOKA", 67,"KEI"
"KOKIPURAT", 32,"LORENGECORA"
"KOKODU", 19,"MUKURA"
"KOKOLOTUM", 33,"BUKEDEA"
"KOKONG", 6,"KAPIR"
"KOKORIO", 2,"KAPUJAN"
"KOKORO", 55,"KAWALAKOL"
"KOKOTERO", 3,"BBAALE"
"KOKUTU", 34,"BUKEDEA"
"KOKUWUAM", 3,"KACHERI"
"KOKWOMURYA WARD", 3,"KAPCHORWA TOWN COUNCIL"
"KOLIDIDI", 48,"ITIRIKWA"
"KOLIR", 21,"KOLIR"
"KOLOIN", 36,"KAPIR"
"KOLOLO", 11,"KIRINGENTE"
"KOLOLO I", 10,"KAMPALA CENTRAL DIVISION"
"KOLOLO II", 11,"KAMPALA CENTRAL DIVISION"
"KOLOLO III", 12,"KAMPALA CENTRAL DIVISION"
"KOLOLO IV", 13,"KAMPALA CENTRAL DIVISION"
"KOMAMBOGA", 3,"KAWEMPE DIVISION"
"KOMARET", 7,"NADUNGET"
"KOMGBE", 68,"KULULU"
"KOMITE", 43,"PAJULU"
"KOMOLICHER", 78,"KAPEDO"
"KOMONGOMERI", 22,"KOLIR"
"KOMUGE", 11,"KACHUMBALA"
"KOMURIA EAST WARD", 10,"KAABONG TOWN COUNCIL"
"KOMURIA WEST WARD", 68,"KAABONG TOWN COUNCIL"
"KONGATUNY", 60,"KACHUMBALA"
"KONGOIDI", 41,"KACHUMBALA"
"KONGORO", 21,"NDEIJA"
"KONGOTO", 4,"BUGONDO"
"KONGOWO", 11,"KAPSINDA"
"KONGUNGA", 12,"KACHUMBALA"
"KONGURA", 77,"ONGINO"
"KONKOMA WARD", 17,"MPIGI TOWN COUNCIL"
"KONO", 24,"BINYINY"
"KOOKI WARD", 17,"LYANTONDE TOWN COUNCIL"
"KOOME WARD", 20,"KANONI TOWN COUNCIL"
"KOPEGE", 58,"NGORA"
"KOPIONGA", 69,"KERWA"
"KOPUA", 70,"MIDIGO"
"KORENG", 27,"MALERA"
"KORITE", 51,"GREEK RIVER"
"KOSUI", 71,"KALAPATA"
"KOTHIKE", 11,"NABILATUK"
"KOTIA", 61,"KACHUMBALA"
"KOTIDO CENTRAL WARD", 11,"KOTIDO TOWN COUNCIL"
"KOTIDO EAST WARD", 12,"KOTIDO TOWN COUNCIL"
"KOTIDO NORTH WARD", 14,"KOTIDO TOWN COUNCIL"
"KOTIDO WEST WARD", 15,"KOTIDO TOWN COUNCIL"
"KOTINYANGA", 31,"KACHOMO"
"KOTIOKOT", 29,"MALERA"
"KOTOME", 62,"LODIKO"
"KOTYANG", 22,"RENGEN"
"KOUTULAI", 40,"KACHUMBALA"
"KOYA", 16,"ALEREK"
"KOYO", 20,"LAPUL"
"KUBO", 4,"AYIVUNI"
"KUBOBEI", 55,"KORTEK"
"KUBOBEY", 52,"NGENGE"
"KUBWOR WARD", 51,"KALONGO TOWN COUNCIL"
"KUJU", 15,"KUJU"
"KUKA", 21,"MIRAMBI"
"KULAKA", 43,"ADILANG"
"KULAKULA", 31,"NGAI"
"KULODWONG", 23,"ALEREK"
"KULUABURA", 6,"MINAKULU"
"KULUBA", 3,"KULUBA"
"KULULU", 68,"KAPTERET"
"KULUVA", 23,"VURRA"
"KULUYEE", 36,"PADIBE EAST"
"KUMEL", 20,"MUKURA"
"KUMET", 24,"KAPEDO"
"KUMI", 15,"KUMI"
"KUNGU", 6,"AKOKORO"
"KURAO", 70,"KALAPATA"
"KUTUNG", 35,"TEGERES"
"KWAPA", 4,"KWAPA"
"KWARIKWARI", 13,"KACHUMBALA"
"KWEEN", 69,"KAPCHESOMBE"
"KWILI", 17,"RIGBO"
"KWIRWOT", 12,"SUAM"
"KWOBUS WARD", 48,"BINYINYI TOWN COUNCIL"
"KWOMO", 81,"CHEMA"
"KWOSIR", 1,"KWOSIR"
"KWOTI", 6,"KAPCHESOMBE"
"KYABAGAMBA", 24,"MADDU"
"KYABAGONZA", 32,"BUGAAKI"
"KYABAHESI", 3,"MBAARE"
"KYABAHURA", 37,"BUREMBA"
"KYABAKADDE", 14,"KYAMPISI"
"KYABAKADE", 52,"MAKOKOTO"
"KYABAKARA", 3,"KYABAKARA"
"KYABAKUZA", 4,"KIMAANYA/KYABAKUZA"
"KYABALANZI", 20,"KALWANA"
"KYABALOGO", 7,"NAKISUNGA"
"KYABANDARA", 18,"KAMWENGE"
"KYABANDARA WARD", 4,"KIBINGO TOWN COUNCIL"
"KYABARANGA", 8,"BUGAAKI"
"KYABARUNGIRA", 14,"KYABARUNGIRA"
"KYABASARA", 57,"PACHWA"
"KYABASHENYI", 5,"BWONGERA"
"KYABATALYA", 6,"BUHIMBA"
"KYABAYIMA", 18,"MANYOGASEKA"
"KYABAZAALA", 23,"NTUNDA"
"KYABEYA", 19,"NARWEYO"
"KYABIGONDO", 27,"LWAMAGGWA"
"KYABIKERE", 22,"KITHOLU"
"KYABINUNGA", 27,"KABINGO"
"KYABISAGAZI", 33,"KIGOROBYA"
"KYABISHAHO WARD", 23,"ISINGIRO TOWN COUNCIL"
"KYABIWA", 24,"KIBANDA"
"KYABUHANGWA", 10,"KAMWEZI"
"KYABUHARAMBO", 12,"MASHERUKA"
"KYABUKUNGURU", 25,"BUTUNGAMA"
"KYABUREERE", 6,"BUGANGARI"
"KYABUTAIKA", 3,"KAKOOGE"
"KYABWENGE", 14,"MAHANGO"
"KYAFOORA", 23,"RUGARAMA"
"KYAGAJU", 5,"KAGANGO"
"KYAHENDA", 28,"ENGAJU"
"KYAJJA", 12,"NAGOJJE"
"KYAJURA WARD", 36,"NSIIKA TOWN COUNCIL"
"KYAKABADIIMA", 35,"KYAKABADIIMA"
"KYAKABANDA", 14,"PACHWA"
"KYAKABUGA", 31,"NSAMBYA"
"KYAKABUNGA", 15,"NYAKASHASHARA"
"KYAKAITABA", 39,"BWIZI"
"KYAKAMESE", 11,"PAKANYI"
"KYAKANYEMERA", 9,"KAHUNGE"
"KYAKARAFA", 26,"BUSIRIBA"
"KYAKARONGO", 13,"BIREMBO"
"KYAKASA", 47,"KASAMBYA"
"KYAKATEBE", 12,"NALUTUNTU"
"KYAKATWANGA", 25,"NYAMARWA"
"KYAKATWIRE", 34,"KIGARAALE"
"KYAKITALE WARD", 18,"LAKE KABATORO TOWN COUNCIL"
"KYAKONDA", 21,"KASAALI"
"KYAKUTEREKERA", 5,"KALIIRO"
"KYALANGA", 4,"KARUSANDARA"
"KYALI WARD", 18,"MPIGI TOWN COUNCIL"
"KYALIWAJJALA WARD", 6,"KIRA TOWN COUNCIL"
"KYALUGABA", 14,"KIBANDA"
"KYALUGONDO", 24,"KATIKAMU"
"KYALUSEBEKA", 30,"NGOMA"
"KYAMAKANDA", 3,"BUYANJA"
"KYAMATE WARD", 34,"EASTERN DIVISION"
"KYAMBALA", 4,"BUKULULA"
"KYAMBOGHO WARD", 36,"MPONDWE/LHUBIRIHA TOWN COUNCIL"
"KYAMBOGO", 19,"NAKAWA DIVISION"
"KYAMBURA", 29,"KICHWAMBA"
"KYAMITARA", 33,"KISOJO"
"KYAMPANGARA", 1,"KAZO"
"KYAMPANGO", 10,"RUGAAGA"
"KYAMPISI", 26,"NAMAYUMBA"
"KYAMPISI (BAMUNANIKA)", 4,"BAMUNANIKA"
"KYAMPOGOLA", 26,"KIKYUSA"
"KYAMUGABO", 32,"IBAARE"
"KYAMUGENYI", 22,"KYARUSOZI"
"KYAMUHUNGA", 8,"KYAMUHUNGA"
"KYAMUKOKA", 26,"RUTEETE"
"KYAMUKONDA", 22,"NABISWERA"
"KYAMULIBWA", 12,"KYAMULIBWA"
"KYAMULINGA", 40,"KITUMBI"
"KYAMURARI NORTH WARD", 13,"BUGONGI TOWN COUNCIL"
"KYAMURARI SOUTH WARD", 22,"BUGONGI TOWN COUNCIL"
"KYAMUSISI", 27,"KALANGAALO"
"KYAMUSONI", 2,"RUBOROGOTA"
"KYAMUTAKASA", 18,"NAKASEKE"
"KYAMUTASA", 21,"NYANTUNGO"
"KYAMUTUNZI", 26,"NYANKWANZI"
"KYAMUYIMBWA", 14,"KABONERA"
"KYAMUYINGO", 25,"WABINYONYI"
"KYAMWASHA", 15,"RUKONI EAST"
"KYANAISOKE", 58,"KYANAISOKE"
"KYANAMIRA", 16,"KYANAMIRA"
"KYANAMUGERA", 13,"NALUTUNTU"
"KYANDAHI", 22,"KAGONGI"
"KYANGO", 11,"KALISIZO"
"KYANGO WARD", 23,"BUKOMANSIMBI TOWN COUNCIL"
"KYANGOGOLO", 21,"NABISWERA"
"KYANGUNDU", 17,"KYANGYENYI"
"KYANGWALI", 17,"KYANGWALI"
"KYANI", 6,"BUMANYA"
"KYANIKA", 21,"KASSANDA"
"KYANJA", 8,"NAKAWA DIVISION"
"KYANJUKI WARD", 12,"BULEMBIA DIVISION"
"KYANKARAMATA", 12,"KIHUURA"
"KYANKARANGA", 30,"KATANDA"
"KYANKENDE", 7,"KIRYANDONGO"
"KYANKOLE", 10,"BUTENGA"
"KYANKONWA", 42,"KAKOOGE"
"KYANKWANZI", 5,"KYANKWANZI"
"KYANSIMBI", 35,"NABIGASA"
"KYANTALE", 10,"KYANAMUKAKA"
"KYANUNA", 27,"NAMAYUMBA"
"KYANVUMA", 25,"IRONGO"
"KYANYA WARD", 54,"NAKASEKE BUTALANGU TOWN COUNCIL"
"KYANYABONGO WARD", 43,"KATOOKE TOWN COUNCIL"
"KYANYAMBALI", 30,"HAPUUYO"
"KYANYI", 28,"NYAMARUNDA"
"KYANZIRE", 18,"KASHENSHERO"
"KYARIKUNDA WARD", 23,"BUGONGI TOWN COUNCIL"
"KYARUBAMBURA", 11,"RUGAAGA"
"KYARUGAAJU", 17,"KABINGO"
"KYARUHANGA WARD", 23,"IBANDA TOWN COUNCIL"
"KYARUHUGA", 6,"BWONGERA"
"KYARUKARA WARD", 19,"LAKE KABATORO TOWN COUNCIL"
"KYARUSHAKARA", 4,"KITAGATA"
"KYARUSOZI WARD", 44,"KYARUSOZI TOWN COUNCIL"
"KYARUYENJE", 12,"BUHUNGA"
"KYARWEHUUDE", 45,"RUHAAMA"
"KYASA", 28,"NAMAYUMBA"
"KYASANO", 6,"KAMUGANGUZI"
"KYATEGA", 6,"KAKABARA"
"KYATEREKERA", 24,"KYATEREKERA"
"KYATEREKERA WARD", 40,"MUBENDE TOWN COUNCIL"
"KYATIRI", 12,"PAKANYI"
"KYATO", 18,"KITUMBI"
"KYATOKO WARD", 7,"EASTERN DIVISION"
"KYAWAGONYA", 2,"LWENGO"
"KYAWANGABI", 6,"BUTUNTUMULA"
"KYAYI", 22,"MANYOGASEKA"
"KYAYIMBA", 20,"KAPEKE"
"KYEBANDO", 8,"KAWEMPE DIVISION"
"KYEBANDO WARD", 17,"MAYUGE TOWN COUNCIL"
"KYEBISAGAZI", 4,"KAKUUTO"
"KYEEYA", 22,"NAMWENDWA"
"KYEGEGWA WARD", 31,"KYEGEGWA TOWN COUNCIL"
"KYEIBANGA EAST", 5,"KITAGATA"
"KYEIBANGA WEST", 19,"KITAGATA"
"KYEIBARE", 31,"MUTARA"
"KYEIGOMBE", 26,"KYABUGIMBI"
"KYEIHARA", 20,"KASAANA"
"KYEIKUCU", 15,"KASHANGURA"
"KYEIRUMBA", 28,"KABINGO"
"KYEITEMBE WARD", 24,"CENTRAL DIVISION"
"KYEKUMBYA", 25,"LWAMATA"
"KYEMAMBA", 23,"MPUMUDDE"
"KYEMPARA", 3,"ISANGO"
"KYEMPITSI", 10,"SHUUKU"
"KYENDABAWALA", 20,"NAWANDALA"
"KYENDAGARA", 31,"MAHYORO"
"KYENGANDO", 28,"KIGARAMA"
"KYENGERA", 6,"NSANGI(MUKONO)"
"KYENGEZA", 27,"KIRUMBA"
"KYENSHANDE", 70,"KINONI"
"KYENTALE WARD", 1,"MPARO DIVISION"
"KYENYI", 19,"MUKO"
"KYENZAZA", 31,"KICHWAMBA"
"KYENZIGE", 59,"KYENZIGE"
"KYERA", 5,"BIRERE"
"KYERE", 11,"KYERE"
"KYEREREZI WARD", 35,"KIJURA TOWN COUNCIL"
"KYERERO", 3,"BUKINDA"
"KYERIMA", 20,"KITIMBWA"
"KYESHERO", 3,"KAYONZA"
"KYESIIGA", 11,"KYESIIGA"
"KYESIIGA WARD", 5,"BUJUMBURA DIVISION"
"KYETUME", 31,"ZIROBWE"
"KYEWANULA", 16,"LYANTONDE"
"KYEYARE", 17,"RWENGWE"
"KYEYINDULA", 5,"KAKOOGE"
"KYEZA", 4,"BUTOLOOGO"
"KYEZIMBIRE", 7,"KIKAGATE"
"KYOBWE", 5,"KAYONZA"
"KYOGA", 41,"KASSANDA"
"KYOGHA", 4,"BWERA"
"KYOGO", 11,"KAMWEZI"
"KYOHAIRWE", 9,"BUHANIKA"
"KYOJJOMANYI", 17,"KIGANDA"
"KYOKYEZO", 25,"NYAMWEERU"
"KYOMUKAMA WARD", 42,"KAGADI TOWN COUNCIL"
"KYONGERA", 28,"KYARUSOZI"
"KYONYO WARD", 25,"KATUNA TOWN COUNCIL"
"KYOOMYA", 5,"BUKOMERO"
"LAASO", 80,"BUKIABI"
"LABALA", 24,"PABBO"
"LABER", 2,"LAGORO"
"LABIGIRYANG", 28,"PALABEK-KAL"
"LABIRA", 24,"OBALANGA"
"LABONGO", 13,"PAKANYI"
"LABOR", 12,"LABOR"
"LABOURLINE", 18,"PECE"
"LABWA", 1,"ADILANG"
"LABWOC", 11,"KORO"
"LABWORUMOR", 18,"PALARO"
"LABYEI WARD", 25,"ANAKA TOWN COUNCIL"
"LACOR", 18,"LAMOGI"
"LADERE", 55,"LOKOLE"
"LAGILE", 12,"AWERE"
"LAGWAI WARD", 18,"PADER TOWN COUNCIL"
"LAGWEL", 35,"PADIBE WEST"
"LAITA", 33,"OMIYA PACWA"
"LAJOPI", 1,"ADROPI"
"LAKWA", 12,"PATONGO"
"LAKWOR", 34,"LAGORO"
"LALAL", 2,"ADILANG"
"LALIYA", 7,"BUNGATIRA"
"LALLE", 16,"KAMUDA"
"LAMIA", 31,"BUBANDI"
"LAMILA", 2,"KIJOMORO"
"LAMINAJIKO", 24,"PURANGA"
"LAMINOCWIDA", 46,"PURANGA"
"LAMIT", 63,"WOL"
"LAMOLA", 20,"ODEK"
"LAMWO", 29,"PALABEK-KAL"
"LANENO-BER", 28,"LAKWANA"
"LANGO CENTRAL", 3,"ADYEL"
"LANYIRINYIRI", 30,"LIRA-PALWO"
"LAPAINAT EAST", 12,"KORO"
"LAPAINAT WEST", 29,"KORO"
"LAPONO-MUK", 48,"LAPONO"
"LAPYEM", 53,"ADILANG"
"LAROO", 8,"BUNGATIRA"
"LAROPI", 2,"LAROPI"
"LATIGI", 25,"LATANYA"
"LATINLING", 58,"OMOT"
"LATORO", 20,"PURONGO"
"LAWIYE ADUL", 41,"ATANGA"
"LAWIYE-ODUNY", 15,"MADI-OPEI"
"LAWURA", 24,"ULEPPI"
"LAZEBU", 10,"LOGIRI"
"LEBUBU", 18,"DUFILE"
"LEE", 39,"KUCWINY"
"LEGU", 5,"ITULA"
"LEIKO", 15,"DRANYA"
"LELA PWOT", 33,"LOKUNG"
"LELAKOT", 31,"ALITO"
"LEMUGETE", 82,"KATHILE"
"LENDU", 33,"ZEU"
"LERYA", 8,"KAKULE"
"LEWA", 34,"PAKELE"
"LHUHIRI", 15,"MAHANGO"
"LIA", 2,"KATIKEKILE"
"LIBRARY", 6,"LAYIBI"
"LIBUA", 71,"KURU"
"LICWA", 34,"LOKUNG"
"LIGILIGI", 54,"ADILANG"
"LII", 18,"KOCH-GOMA"
"LIKIL", 17,"BENET"
"LIMA", 42,"LUDARA"
"LIMIDIA", 38,"KOCHI"
"LIMOTO", 41,"PUTI-PUTI"
"LINGIRA", 4,"BUSAMUZI"
"LIONGA", 13,"GIMARA"
"LIRA-KAKET", 4,"LAPONO"
"LIRA-KATO", 5,"LAPONO"
"LIRI", 26,"ARINYAPI"
"LIWA", 4,"GIMARA"
"LOA", 4,"CIFORO"
"LOASAM", 18,"LOREGAE"
"LOBALANGIT", 43,"LOBALANGIT"
"LOBODEGI", 29,"PANYANGO"
"LOBONGIA", 2,"KAABONG WEST"
"LOBULE", 21,"LOBULE"
"LOBULIO/LOMUU WARD", 9,"NAKAPIRIPIRIT TOWN COUNCIL"
"LOBUNEIT", 12,"RUPA"
"LOBUNIET/LOKONA WARD", 10,"NAKAPIRIPIRIT TOWN COUNCIL"
"LOBURIN", 3,"AMUDAT"
"LOCHENGENGE WARD", 12,"AMUDAT TOWN COUNCIL"
"LOCHEREP", 73,"SIDOK (KAPOTH)"
"LOCOMGBO", 25,"ROMOGI"
"LODERA", 35,"PANYANGARA"
"LOGOANGWA", 27,"DZAIPI"
"LOGOBA", 21,"MOYO"
